Tanggal,Bawang Merah,Bawang Merah Ukuran Sedang,Bawang Putih,Bawang Putih Ukuran Sedang,Beras,Beras Kualitas Bawah I,Beras Kualitas Bawah II,Beras Kualitas Medium I,Beras Kualitas Medium II,Beras Kualitas Super I,Beras Kualitas Super II,Cabai Merah,Cabai Merah Besar,Cabai Merah Keriting ,Cabai Rawit,Cabai Rawit Hijau,Cabai Rawit Merah,Daging Ayam,Daging Ayam Ras Segar,Daging Sapi,Daging Sapi Kualitas 1,Daging Sapi Kualitas 2,Gula Pasir,Gula Pasir Kualitas Premium,Gula Pasir Lokal,Minyak Goreng,Minyak Goreng Curah,Minyak Goreng Kemasan Bermerk 1,Minyak Goreng Kemasan Bermerk 2,Telur Ayam,Telur Ayam Ras Segar
2021-05-31,"35,000","35,000","35,000","35,000","13,400","12,050","11,150","14,000","12,800","16,200","14,150","35,400","38,350","32,500","38,750","30,000","47,500","37,350","37,350","148,350","153,350","143,350","14,400","14,850","14,000","16,050","16,150","16,000","16,000","25,350","25,350"
2021-06-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-06-02,"35,000","35,000","34,500","34,500","13,400","12,050","11,150","14,000","12,800","16,200","14,150","35,400","38,350","32,500","39,150","30,850","47,500","37,350","37,350","148,350","153,350","143,350","14,400","14,850","14,000","16,050","16,150","16,000","16,000","25,350","25,350"
2021-06-03,"35,000","35,000","34,500","34,500","13,400","12,050","11,150","14,000","12,800","16,200","14,150","35,400","38,350","32,500","39,600","31,650","47,500","36,900","36,900","148,350","153,350","143,350","14,400","14,850","14,000","16,000","16,000","16,000","16,000","25,350","25,350"
2021-06-04,"35,000","35,000","34,500","34,500","13,400","12,050","11,150","14,000","12,800","16,200","14,150","35,400","38,350","32,500","40,000","32,500","47,500","36,900","36,900","148,350","153,350","143,350","14,400","14,850","14,000","16,000","16,000","16,000","16,000","25,350","25,350"
2021-06-07,"35,000","35,000","34,500","34,500","13,400","12,050","11,150","14,000","12,800","16,200","14,150","34,600","38,350","30,850","38,350","30,850","45,850","36,900","36,900","145,000","150,000","140,000","14,500","14,850","14,150","16,000","16,000","16,000","16,000","25,600","25,600"
2021-06-08,"35,000","35,000","34,500","34,500","13,400","12,050","11,150","14,000","12,800","16,200","14,150","34,600","38,350","30,850","37,900","31,650","44,150","37,000","37,000","140,000","145,000","135,000","14,500","14,850","14,150","16,000","16,000","16,000","16,000","25,400","25,400"
2021-06-09,"35,000","35,000","34,500","34,500","13,400","12,050","11,150","14,000","12,800","16,200","14,150","34,600","38,350","30,850","37,900","31,650","44,150","37,150","37,150","138,350","143,350","133,350","14,500","14,850","14,150","16,000","16,000","16,000","16,000","25,400","25,400"
2021-06-10,"35,000","35,000","34,500","34,500","13,400","12,050","11,150","14,000","12,800","16,200","14,150","34,600","38,350","30,850","37,900","31,650","44,150","37,650","37,650","138,350","143,350","133,350","14,500","14,850","14,150","16,000","16,000","16,000","16,000","25,400","25,400"
2021-06-11,"35,000","35,000","34,500","34,500","13,400","12,050","11,150","14,000","12,800","16,200","14,150","34,600","38,350","30,850","37,900","31,650","44,150","38,150","38,150","138,350","143,350","133,350","14,500","14,850","14,150","16,000","16,000","16,000","16,000","25,150","25,150"
2021-06-14,"35,000","35,000","34,500","34,500","13,400","12,050","11,150","14,000","12,800","16,200","14,150","34,600","38,350","30,850","37,900","32,500","43,350","38,000","38,000","138,350","143,350","133,350","14,500","14,850","14,150","16,000","16,000","16,000","16,000","25,150","25,150"
2021-06-15,"35,850","35,850","34,500","34,500","13,400","12,050","11,150","14,000","12,800","16,200","14,150","34,800","38,750","30,850","36,650","32,500","40,850","38,000","38,000","138,350","143,350","133,350","14,500","14,850","14,150","16,000","16,000","16,000","16,000","25,350","25,350"
2021-06-16,"35,850","35,850","34,500","34,500","13,400","12,050","11,150","14,000","12,800","16,200","14,150","32,450","37,400","27,500","36,250","32,500","40,000","37,900","37,900","138,350","143,350","133,350","14,500","14,850","14,150","16,000","16,000","16,000","16,000","25,350","25,350"
2021-06-17,"35,850","35,850","34,500","34,500","13,400","12,050","11,150","14,000","12,800","16,200","14,150","31,650","35,750","27,500","36,650","32,500","40,850","37,500","37,500","138,350","143,350","133,350","14,500","14,850","14,150","16,000","16,000","16,000","16,000","25,350","25,350"
2021-06-18,"35,850","35,850","34,500","34,500","13,400","12,050","11,150","14,000","12,800","16,200","14,150","31,650","35,750","27,500","40,400","33,350","47,500","37,350","37,350","138,350","143,350","133,350","14,500","14,850","14,150","16,000","16,000","16,000","16,000","25,350","25,350"
2021-06-21,"35,000","35,000","34,500","34,500","13,400","12,050","11,150","13,950","12,800","16,200","14,150","33,100","38,650","27,500","44,150","37,500","50,850","37,100","37,100","138,350","143,350","133,350","14,500","14,850","14,150","16,000","16,000","16,000","16,000","25,150","25,150"
2021-06-22,"35,000","35,000","34,500","34,500","13,400","12,050","11,150","13,950","12,800","16,200","14,150","33,100","38,650","27,500","45,000","38,350","51,650","37,100","37,100","138,350","143,350","133,350","14,500","14,850","14,150","16,000","16,000","16,000","16,000","25,150","25,150"
2021-06-23,"35,000","35,000","34,500","34,500","13,400","12,050","11,150","13,950","12,800","16,200","14,150","33,100","38,650","27,500","45,400","39,150","51,650","36,850","36,850","138,350","143,350","133,350","14,500","14,850","14,150","16,000","16,000","16,000","16,000","25,150","25,150"
2021-06-24,"35,850","35,850","34,500","34,500","13,400","12,050","11,150","13,950","12,800","16,200","14,150","33,500","37,000","30,000","48,750","40,000","57,500","36,100","36,100","138,350","143,350","133,350","14,500","14,850","14,150","16,000","16,000","16,000","16,000","24,650","24,650"
2021-06-25,"35,850","35,850","34,500","34,500","13,400","12,050","11,150","13,950","12,800","16,200","14,150","33,500","37,000","30,000","49,600","40,000","59,150","36,100","36,100","138,350","143,350","133,350","14,500","14,850","14,150","16,000","16,000","16,000","16,000","24,650","24,650"
2021-06-28,"35,850","35,850","34,500","34,500","13,400","12,050","11,150","13,950","12,800","16,200","14,150","32,650","35,350","30,000","50,000","40,000","60,000","35,100","35,100","138,350","143,350","133,350","14,500","14,850","14,150","15,950","15,850","16,000","16,000","24,350","24,350"
2021-06-29,"35,850","35,850","34,500","34,500","13,350","12,000","11,100","13,850","12,750","16,200","14,150","33,350","36,650","30,000","50,000","40,000","60,000","34,900","34,900","138,350","143,350","133,350","14,500","14,850","14,150","15,850","15,500","16,000","16,000","24,150","24,150"
2021-06-30,"35,850","35,850","34,500","34,500","13,350","12,000","11,100","13,850","12,750","16,200","14,150","33,750","36,650","30,850","50,000","40,000","60,000","34,900","34,900","138,350","143,350","133,350","14,500","14,850","14,150","15,850","15,500","16,000","16,000","24,150","24,150"
2021-07-01,"35,850","35,850","34,500","34,500","13,350","12,000","11,100","13,850","12,750","16,200","14,150","33,750","36,650","30,850","50,000","40,000","60,000","34,900","34,900","138,350","143,350","133,350","14,500","14,850","14,150","15,850","15,500","16,000","16,000","24,150","24,150"
2021-07-02,"35,850","35,850","34,500","34,500","13,350","12,000","11,100","13,850","12,750","16,200","14,150","32,900","35,000","30,850","50,000","40,000","60,000","34,400","34,400","138,350","143,350","133,350","14,500","14,850","14,150","15,850","15,500","16,000","16,000","24,150","24,150"
2021-07-05,"36,350","36,350","34,500","34,500","13,350","12,000","11,100","13,850","12,750","16,200","14,150","32,500","34,150","30,850","50,400","39,150","61,650","34,750","34,750","138,350","143,350","133,350","14,500","14,850","14,150","15,850","15,500","16,000","16,000","23,850","23,850"
2021-07-06,"36,350","36,350","34,500","34,500","13,350","12,000","11,100","13,850","12,750","16,200","14,150","32,500","34,150","30,850","57,500","39,150","75,850","34,750","34,750","138,350","143,350","133,350","14,500","14,850","14,150","15,850","15,500","16,000","16,000","23,650","23,650"
2021-07-07,"37,150","37,150","34,500","34,500","13,350","12,000","11,100","13,850","12,750","16,200","14,150","32,100","33,350","30,850","58,350","39,150","77,500","34,500","34,500","138,350","143,350","133,350","14,500","14,850","14,150","15,850","15,500","16,000","16,000","23,650","23,650"
2021-07-08,"37,150","37,150","34,500","34,500","13,350","12,000","11,100","13,850","12,750","16,200","14,150","32,100","33,350","30,850","58,350","39,150","77,500","34,500","34,500","138,350","143,350","133,350","14,500","14,850","14,150","15,850","15,500","16,000","16,000","23,500","23,500"
2021-07-09,"37,150","37,150","34,500","34,500","13,350","12,000","11,100","13,850","12,750","16,200","14,150","32,100","33,350","30,850","57,900","39,150","76,650","34,500","34,500","138,350","143,350","133,350","14,500","14,850","14,150","15,800","15,350","16,000","16,000","23,350","23,350"
2021-07-12,"37,500","37,500","34,500","34,500","13,350","12,000","11,100","13,850","12,750","16,200","14,150","32,100","33,350","30,850","57,100","39,150","75,000","34,000","34,000","138,350","143,350","133,350","14,500","14,850","14,150","15,800","15,350","16,000","16,000","23,000","23,000"
2021-07-13,"37,500","37,500","34,500","34,500","13,300","11,950","11,050","13,800","12,700","16,150","14,100","31,650","32,500","30,850","56,250","39,150","73,350","33,750","33,750","138,350","143,350","133,350","14,500","14,850","14,150","15,800","15,350","16,000","16,000","23,350","23,350"
2021-07-14,"36,650","36,650","34,500","34,500","13,300","11,950","11,050","13,800","12,700","16,150","14,100","32,100","32,500","31,650","57,100","39,150","75,000","33,500","33,500","138,350","143,350","133,350","14,500","14,850","14,150","15,800","15,350","16,000","16,000","23,000","23,000"
2021-07-15,"36,650","36,650","34,500","34,500","13,250","11,950","11,050","13,800","12,700","16,000","13,950","32,100","32,500","31,650","56,250","39,150","73,350","33,100","33,100","138,350","143,350","133,350","14,500","14,850","14,150","15,800","15,350","16,000","16,000","23,000","23,000"
2021-07-16,"36,650","36,650","34,500","34,500","13,250","11,950","11,050","13,800","12,700","16,000","13,950","32,100","32,500","31,650","56,250","39,150","73,350","32,900","32,900","138,350","143,350","133,350","14,500","14,850","14,150","15,850","15,500","16,000","16,000","23,150","23,150"
2021-07-19,"40,000","40,000","35,350","35,350","13,250","11,950","11,050","13,800","12,700","16,000","13,950","37,900","38,350","37,500","59,600","40,000","79,150","33,900","33,900","138,350","143,350","133,350","14,500","14,850","14,150","15,850","15,500","16,000","16,000","24,000","24,000"
2021-07-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-07-21,"39,150","39,150","35,350","35,350","13,250","11,950","11,050","13,800","12,700","16,000","13,950","37,900","38,350","37,500","59,600","40,000","79,150","33,900","33,900","138,350","143,350","133,350","14,500","14,850","14,150","15,850","15,500","16,000","16,000","24,000","24,000"
2021-07-22,"39,150","39,150","35,350","35,350","13,250","11,950","11,050","13,800","12,700","16,000","13,950","37,500","37,500","37,500","58,750","38,350","79,150","33,600","33,600","138,350","143,350","133,350","14,500","14,850","14,150","15,850","15,500","16,000","16,000","24,000","24,000"
2021-07-23,"39,150","39,150","35,350","35,350","13,250","11,950","11,050","13,800","12,700","16,000","13,950","37,100","36,650","37,500","57,100","37,500","76,650","33,400","33,400","138,350","143,350","133,350","14,500","14,850","14,150","15,850","15,500","16,000","16,000","24,000","24,000"
2021-07-26,"38,350","38,350","34,500","34,500","13,250","11,950","11,050","13,800","12,700","16,000","13,950","34,600","35,850","33,350","49,600","34,150","65,000","32,750","32,750","138,350","143,350","133,350","14,650","15,000","14,350","15,850","15,500","16,000","16,000","24,650","24,650"
2021-07-27,"38,350","38,350","34,500","34,500","13,250","11,950","11,050","13,800","12,700","16,000","13,950","34,150","35,850","32,500","49,150","33,350","65,000","31,600","31,600","138,350","143,350","133,350","14,650","15,000","14,350","15,850","15,500","16,000","16,000","24,850","24,850"
2021-07-28,"38,350","38,350","34,000","34,000","13,250","11,950","11,050","13,800","12,700","16,000","13,950","34,150","35,850","32,500","49,150","33,350","65,000","31,600","31,600","138,350","143,350","133,350","14,650","15,000","14,350","15,950","15,850","16,000","16,000","25,150","25,150"
2021-07-29,"38,350","38,350","34,000","34,000","13,250","11,950","11,050","13,800","12,700","16,000","13,950","34,150","35,850","32,500","46,650","33,350","60,000","31,400","31,400","138,350","143,350","133,350","14,650","15,000","14,350","16,050","16,150","16,000","16,000","25,150","25,150"
2021-07-30,"38,350","38,350","34,000","34,000","13,250","11,950","11,050","13,800","12,700","16,000","13,950","33,350","34,150","32,500","46,250","32,500","60,000","31,100","31,100","138,350","143,350","133,350","14,650","15,000","14,350","16,050","16,150","16,000","16,000","25,150","25,150"
2021-08-02,"36,350","36,350","34,000","34,000","13,250","11,950","11,050","13,800","12,700","16,000","13,950","31,250","31,650","30,850","43,350","32,500","54,150","32,150","32,150","138,350","143,350","133,350","14,650","15,000","14,350","16,450","16,650","16,350","16,350","25,150","25,150"
2021-08-03,"36,350","36,350","34,000","34,000","13,250","11,950","11,050","13,800","12,700","16,000","13,950","31,250","31,650","30,850","43,350","32,500","54,150","32,750","32,750","138,350","143,350","133,350","14,650","15,000","14,350","16,450","16,650","16,350","16,350","25,150","25,150"
2021-08-04,"36,350","36,350","34,000","34,000","13,250","11,950","11,050","13,800","12,700","16,000","13,950","31,250","31,650","30,850","42,900","31,650","54,150","35,000","35,000","138,350","143,350","133,350","14,650","15,000","14,350","16,450","16,650","16,350","16,350","25,150","25,150"
2021-08-05,"36,350","36,350","34,000","34,000","13,250","11,950","11,050","13,800","12,700","16,000","13,950","31,250","31,650","30,850","41,650","29,150","54,150","35,000","35,000","138,350","143,350","133,350","14,650","15,000","14,350","16,450","16,650","16,350","16,350","25,150","25,150"
2021-08-06,"36,350","36,350","34,000","34,000","13,250","11,950","11,050","13,800","12,700","16,000","13,950","31,250","31,650","30,850","40,000","28,350","51,650","35,000","35,000","138,350","143,350","133,350","14,650","15,000","14,350","16,450","16,650","16,350","16,350","25,150","25,150"
2021-08-09,"36,350","36,350","34,000","34,000","13,250","11,950","11,050","13,800","12,700","16,000","13,950","31,650","32,500","30,850","36,650","27,500","45,850","34,000","34,000","138,350","143,350","133,350","14,650","15,000","14,350","16,550","16,900","16,350","16,350","24,650","24,650"
2021-08-10,"36,350","36,350","34,000","34,000","13,250","11,950","11,050","13,800","12,700","16,000","13,950","31,650","32,500","30,850","36,650","27,500","45,850","35,150","35,150","138,350","143,350","133,350","14,650","15,000","14,350","16,550","16,900","16,350","16,350","24,150","24,150"
2021-08-11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-08-12,"36,350","36,350","34,000","34,000","13,250","11,950","11,050","13,800","12,700","16,000","13,950","31,650","32,500","30,850","34,600","27,500","41,650","35,250","35,250","138,350","143,350","133,350","14,650","15,000","14,350","16,550","16,900","16,350","16,350","24,150","24,150"
